Development_Start_Date,Purchased_Date,City,Locality,Property_Type,Developer_Name,Year_Of_Esablishment,CEO,Number_Of_Employees,Service_Amount,Rating,Investor_Name,City_Investors,sq-ft_cost,Purchase_Amount,Area_Purchased
11-Jan-11,13-Mar-11,Chennai,T-Nagar,Commercial,GB Building Solutions,1891,Gordon Sauer DVM,5880,0.98,A,Jettie Greenfelder,barasat,8273,47826378,5899
10-Jan-11,14-Mar-11,BANGALORE,KORAMANGALA,Commercial,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Miss Teagan Kovacek,kirari suleman nagar,8829,44963272,5476
9-Jan-11,15-Mar-11,BANGALORE,INDIRANAGAR,Residential,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Karine Reynolds,purnia,7873,57513446,7855
13-Jan-11,6-Apr-11,BANGALORE,JAYANAGAR,Residential,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Fatima White,satna,6700,49380675,7925
11-Feb-13,5-May-13,BANGALORE,FRAZER TOWN,Residential,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Elisa Lowe,mau,5025,31993070,6846
6-Feb-11,15-Feb-11,BANGALORE,HEBBAL,Residential,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Ms. Mustafa Conroy,sonipat,3078,18323119,6401
22-Jan-11,2-Mar-11,BANGALORE,KORAMANGALA,Residential,Lakehouse Contracts,1969,Laisha Bins MD,6540,0.19,B,Luciano Prohaska,farrukhabad,5543,10179941,9666
6-Jan-11,18-Mar-11,MUMBAI,CHEMBUR,Commercial,Bullock Construction,1844,Chaya Langosh,6738,0.42,D,Glenna Luettgen,sagar,12497,37937893,7228
19-Jan-11,12-Apr-11,MUMBAI,VILE PARLE,Commercial,McLaughlin & Harvey ,1830,Franco Gaylord,9027,0.57,E,Adah Schultz,rourkela,19222,94281027,8605
4-Aug-11,26-Oct-11,MUMBAI,VASAI,Commercial,Brett Group,1940,Naomie Daniel,1452,0.21,C,Bianka Williamson,durgapur,3879,8118204,9966
10-Aug-11,1-Nov-11,MUMBAI,JUHU,Commercial,Mulalley,1817,Fletcher Sauer PhD,3414,0.65,B,Madie Weimann,imphal,24688,97903967,6101
15-Aug-11,6-Nov-11,MUMBAI,AIROLI,Commercial,Mabey,1814,Dereck Simonis V,5578,0.94,A,Nola Nolan PhD,ratlam,20500,153851680,7984
19-Aug-11,10-Nov-11,MUMBAI,CHEMBUR,Residential,Lagan,1896,Bailey Witting,4545,0.32,D,Margie Denesik,hapur,13923,44032323,9883
4-Sep-11,26-Nov-11,MUMBAI,VILE PARLE,Residential,Headcrown,1802,Kyra Herman,7357,0.58,E,Meaghan Dickinson,anantapur,19264,104882077,9387
14-Sep-11,6-Dec-11,MUMBAI,VASAI,Residential,Thomas Armstrong ,1869,Carlos Moen DDS,7225,0.91,B,Raymundo Nikolaus,arrah,3883,30126877,8526
13-Jan-12,5-Apr-12,MUMBAI,JUHU,Residential,Tolent,1917,Miss Clair Greenholt,1334,0.83,C,Wilfred Grady,karimnagar,30167,181730231,7258
14-Jan-12,6-Apr-12,MUMBAI,AIROLI,Residential,GF Tomlinson,1854,Miss Larue Considine,4473,0.45,D,Dr. Dianna Ferry,etawah,21585,85146350,8766
16-Jan-12,8-Apr-12,DELHI,Mayur Vihar,Commercial,Simpson (York),1878,Nico Beier,6445,0.39,E,Baylee Volkman,ambernath,9500,32985615,8903
21-Jan-12,13-Apr-12,DELHI,Chanakyapuri,Commercial,Pyeroy Group,1817,Tito Langworth,7430,0.28,C,Hassie Grant DVM,north dumdum,51000,117495840,8228
22-Jan-12,14-Apr-12,DELHI,Vasant Kunj,Commercial,GSH Group,1834,Gabriella Schimmel MD,9597,0.97,A,Orie Osinski,bharatpur,17900,156475356,9012
13-Feb-12,6-May-12,DELHI,Saket,Commercial,Longcross,1961,Malachi Larson,8600,0.28,D,Ryan Harris,begusarai,2200,6143368,9973
15-Feb-12,8-May-12,DELHI,Pithampura,Commercial,Higgins ,1840,Joshua Dickens,2322,0.07,C,Sincere Littel,new delhi,31200,11970504,5481
13-Mar-12,4-Jun-12,DELHI,Mayur Vihar,Residential,Carey Group ,1938,Melvina Veum,2757,0.88,D,Gina D'Amore,gandhidham,8500,45687840,6108
30-Mar-12,21-Jun-12,DELHI,Chanakyapuri,Residential,Malcolm Group,1962,Demond Ward,3028,0.84,E,Jaida Boyle,baranagar,50000,333270000,7935
11-May-12,2-Aug-12,DELHI,Vasant Kunj,Residential,United House,1959,Estel Botsford,1728,0.64,B,Jennings Shanahan,thiruvittiyur,15400,50876672,5162
19-May-12,10-Aug-12,DELHI,Saket,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Dillan Welch,puducherry,19900,105187818,7143
24-May-12,15-Aug-12,DELHI,Pithampura,Residential,T Clarke,1907,Wilson Botsford,4465,0.08,D,Rahsaan Wuckert PhD,sikar,32000,25574400,9990
26-May-12,17-Aug-12,HYDERABAD,KUKATPALLY,Commercial,Buckingham ,1914,Roger Rempel,2994,0.69,E,Hortense Quitzon,thoothukudi,3136,16546884,7647
27-May-12,18-Aug-12,HYDERABAD,JUBLIEE HILLS,Commercial,Eric Wright Group,1902,Wava Considine,8444,0.21,B,Terry Littel,rewa,10258,16811221,7804
29-May-12,20-Aug-12,HYDERABAD,BANJARA HILLS,Commercial,SGN Contracting,1960,Kasandra Braun,1617,0.7,A,Miss Queen Wunsch,mirzapur,68598,299972194,6247
7-Jun-12,29-Aug-12,HYDERABAD,KONDAPUR,Commercial,Midas,1984,Elta Cartwright,8927,0.61,D,Velva Kassulke,raichur,26184,88326487,5530
22-Aug-12,13-Nov-12,HYDERABAD,MIYAPUR,Commercial,City Building (Glasgow),1918,Casimir Ritchie V,1315,0.5,C,Angie Mann,pali,2994,10053852,6716
23-Aug-12,14-Nov-12,HYDERABAD,KUKATPALLY,Residential,Dawnus,1964,Dale Turcotte I,8295,0.72,D,Dr. Jovanny Hamill,ramagundam,2458,13342221,7539
24-Aug-12,15-Nov-12,HYDERABAD,JUBLIEE HILLS,Residential,William Hare,1969,Tiffany Hudson,6016,0.37,A,Mrs. Joshuah Pagac,vizianagaram,5364,18794920,9470
28-Aug-12,19-Nov-12,HYDERABAD,BANJARA HILLS,Residential,McNicholas Construction,1872,Arnold Weissnat DVM,7089,0.71,D,Lesley Upton,katihar,62548,311085605,7005
2-Sep-12,24-Nov-12,HYDERABAD,KONDAPUR,Residential,ESH Holdings,1849,Miss Kaci Hodkiewicz,7219,0.61,C,Mrs. Murphy Strosin,haridwar,3294,12686973,6314
3-Sep-12,25-Nov-12,HYDERABAD,MIYAPUR,Residential,North Midland Construction,1857,Haleigh DuBuque V,6986,0.27,B,Sarai Powlowski,sri ganganagar,2537,4140080,6044
17-Dec-12,10-Mar-13,BANGALORE,INDIRANAGAR,Commercial,Ogilvie Group,1862,Gisselle Yost Jr.,9196,0.82,D,Madisyn Denesik,karawat nagar,10233,55146046,6572
2-Jan-13,26-Mar-13,BANGALORE,JAYANAGAR,Commercial,Barr ,1841,Rosalinda Pacocha,2233,0.52,B,Kenya Harvey Jr.,nagercoil,107933,450628910,8029
3-Jan-13,27-Mar-13,BANGALORE,FRAZER TOWN,Commercial,Forth Holdings,1915,Johnny Pagac,9881,0.4,D,Benton Stark,mango,10254,32964559,8037
5-Jan-13,29-Mar-13,BANGALORE,HEBBAL,Commercial,Bechtel,1809,Rafaela Hintz DVM,1909,0.28,E,Larue Collins,bulandshahr,4407,6212989,5035
7-Jan-13,31-Mar-13,BANGALORE,KORAMANGALA,Commercial,GB Building Solutions,1891,Gordon Sauer DVM,5880,0.98,A,Micaela Renner,thanjavur,10277,82485257,8190
18-Jan-13,11-Apr-13,PUNE,Kalyani Nagar,Residential,Winvic Group ,1865,Carmela Ryan,5565,0.93,C,Emilia D'Amore,mumbai,9325,54062807,6234
20-Jan-13,13-Apr-13,PUNE,Hinjewadi,Residential,Lakehouse Contracts,1969,Laisha Bins MD,6540,0.19,B,Herminia Muller,delhi,4617,7216094,8226
21-Jan-13,14-Apr-13,PUNE,Koregaon Park,Residential,Bullock Construction,1844,Chaya Langosh,6738,0.42,D,Marvin Konopelski,bangalore,9724,38186148,9350
6-Jun-13,28-Aug-13,PUNE,Magarpatta,Residential,McLaughlin & Harvey ,1830,Franco Gaylord,9027,0.57,E,Jacky Gorczany,hyderabad,6583,24420033,6508
18-Jun-13,9-Sep-13,Chennai,T-Nagar,Commercial,Brett Group,1940,Naomie Daniel,1452,0.21,C,Tillman McGlynn,ahmedabad,11729,21086513,8561
25-Jun-13,16-Sep-13,Chennai,Anna Nagar,Commercial,Mulalley,1817,Fletcher Sauer PhD,3414,0.65,B,Kailee Ortiz,chennai,17331,80771126,7170
11-Jul-13,2-Oct-13,Chennai,Adyar,Commercial,Larsen & Toubro,1938,K.Venkataraman,6800,0.29,E,Krystal Wehner,kolkata,22901,37430310,5636
20-Jul-13,11-Oct-13,Chennai,Porur,Commercial,GMR Group,1978,Gandhi Mallikarjuna Rao,1550,0.8,D,Ms. Isaias Ward,surat,4965,34492848,8684
21-Jul-13,12-Oct-13,Chennai,OMR,Commercial,Arun Excello,1987,Sriram P,1255,0.15,E,Ward Bogan,pune,4599,5840960,8467
22-Jul-13,13-Oct-13,Chennai,T-Nagar,Residential,Manjeera,1985,Yoganand,450,0.32,B,Leif Rosenbaum,jaipur,11926,36022244,9439
23-Jul-13,14-Oct-13,Chennai,Anna Nagar,Residential,Amrapalli Group,1973,Dr.Anil Kumar Sharma,1023,0.51,A,Shaniya Collins,lucknow,9554,27222881,5587
27-Jul-13,18-Oct-13,Chennai,Adyar,Residential,Hiranandhani Developers,1980,Dr.RL Bhatia,1600,0.04,C,Wilber Ryan,kanpur,13991,3790442,6773
31-Jul-13,22-Oct-13,Chennai,Porur,Residential,Jain Builders,2005,Mr.Sandheep Mehta,775,0.77,E,Onie Hermann,nagpur,5292,24628333,6044
11-Aug-13,2-Nov-13,Chennai,OMR,Residential,Mantri Group,1999,Sushil Mantri,5464,0.94,D,Sally Muller Jr.,indore,4271,35197226,8767
12-Aug-13,3-Nov-13,KOLKATA,New Alipore,Commercial,DLF,1946,T.C.Goyal,7542,0.29,E,Miss Mark Ruecker,thane,7166,11670834,5616
14-Aug-13,5-Nov-13,KOLKATA,Salt Lake,Commercial,Aaryan Estates,2006,Aryan Patel,5336,0.21,B,Delmer Kuhlman,bhopal,5945,10605583,8495
17-Aug-13,8-Nov-13,KOLKATA,Dum Dum,Commercial,Unitech,1972,Ramesh Chandra,1472,0.59,A,Rolando Goyette V,vishakapatnam,3206,12936242,6839
29-Sep-11,21-Dec-11,KOLKATA,Tollygunge,Commercial,Adithya Birla Group,1857,Dr.Santrupt B. Misra,136000,0.75,E,Jena Olson,pimpri-chinchwad,3928,24902538,8453
30-Mar-13,21-Jun-13,KOLKATA,Ballygunge,Commercial,TATA,1868,Ratan Tata,565502,0.79,E,Jeremie Jaskolski,patna,10396,79245693,9649
11-Feb-13,5-May-13,KOLKATA,New Alipore,Residential,VGN,1942,Pratish Devadoss,3683,0.26,D,Nina Lockman,vadodra,5792,9311103,6183
19-Jan-13,12-Apr-13,KOLKATA,Salt Lake,Residential,Carillion ,1927,Arlo Moore,8282,0.16,C,Marlee Smitham,ghaziabad,4572,3910706,5346
20-Feb-11,14-May-11,KOLKATA,Dum Dum,Residential,Kier Group (Inc. May Gurney),1862,Salvatore Hackett,7200,0.61,B,Arden Blick,ludhiana,3219,13890436,7074
7-Mar-11,29-May-11,KOLKATA,Tollygunge,Residential,Interserve,1856,Ms. Jeanie Hettinger,9644,0.85,E,Dr. Jerrold Kling,agra,2701,21457014,9346
31-May-12,22-Aug-12,KOLKATA,Ballygunge,Residential,Mitie,1954,Johnnie Senger,7511,0.2,D,Otho Jacobson,nashik,10257,12525848,6106
5-Sep-11,27-Nov-11,PUNE,Aundh,Commercial,Morgan Sindall,1920,Lexi Moore,9930,0.56,B,Mr. Leola Weissnat,faridabad,5900,32646824,9881
20-Feb-11,1-Feb-11,PUNE,Kalyani Nagar,Commercial,BAM Construction/Nuttall,1850,Deon Emard,2625,0.02,D,Unique Rolfson,meerut,5963,940842,7889
19-Feb-11,2-Feb-11,PUNE,Hinjewadi,Commercial,Laing O Rourke,1898,Ryann Becker,1723,0.73,E,Angelo Jast,rajkot,3047,19131290,8601
5-Jan-11,29-Mar-11,PUNE,Koregaon Park,Commercial,Galliford Try ,1898,Carlee Koelpin,3361,0.5,C,Brian Beatty II,kalyan-dombivali,7207,23847963,6618
6-Jan-11,30-Mar-11,PUNE,Magarpatta,Commercial,Keller,1866,Lavonne Hudson,6649,0.78,A,Breanna Block,vasai-virar,4535,26264453,7425
7-Jan-11,31-Mar-11,PUNE,Aundh,Residential,ISG,1924,Delta Durgan,6405,0.56,D,Miss Jordi Moen,varanasi,6726,24998659,6637
8-Jan-11,1-Apr-11,PUNE,Kalyani Nagar,Residential,Wates,1804,Florian D'Amore,2543,0.5,E,Lulu Hammes,srinagar,7351,26794395,7290
9-Jan-11,2-Apr-11,PUNE,Hinjewadi,Residential,Amey UK,1917,Jonathon Sanford,1323,0.6,D,Blake Dickens,aurangabad,2905,12434562,7134
10-Jan-11,3-Apr-11,PUNE,Koregaon Park,Residential,Enterprise,1954,Polly Brakus,9410,0.87,C,Nicklaus Feeney,dhanbad,7025,50476943,8259
11-Jan-11,4-Apr-11,PUNE,Magarpatta,Residential,Vinci UK,1808,Camron Rowe I,5160,0.58,B,Melissa Nolan,amritsar,4428,20517669,7989
12-Jan-11,5-Apr-11,Chennai,T-Nagar,Commercial,Skanska,1904,Connor Wyman,2574,0.37,A,Vernon Johns MD,navi mumbai,8604,31678809,9951
13-Jan-11,6-Apr-11,Chennai,Anna Nagar,Commercial,Willmott Dixon ,1863,Lester Ryan,5982,0.67,D,Queenie Abshire Sr.,allahabad,15802,87451428,8260
14-Jan-11,7-Apr-11,Chennai,Adyar,Commercial,Bouygues & Subsidiaries,1911,Viola Murazik,3761,0.92,E,Maximillian Stark,ranchi,14206,94571047,7236
15-Jan-11,8-Apr-11,Chennai,Porur,Commercial,Mace,1897,Coy Block,8200,0.86,B,Rollin Zboncak,howrah,4163,19529882,5455
16-Jan-11,9-Apr-11,Chennai,OMR,Commercial,Costain,1949,Joany Littel,7859,0.64,A,Willa Romaguera,coimbatore,3393,14803252,6817
17-Jan-11,10-Apr-11,Chennai,T-Nagar,Residential,Sir Robert McAlpine ,1836,Nedra Zieme,5965,0.35,E,Joanny Ledner,jabalpur,9317,23054917,7070
7-Feb-11,1-May-11,Chennai,Anna Nagar,Residential,Mears,1824,Orion Nicolas,5484,0.41,B,Beverly Mayer,gwalior,7611,22074488,7074
8-Feb-11,2-May-11,Chennai,Adyar,Residential,Lakeside 1 (Keepmoat),1944,Jacinthe Stehr,5581,0.26,D,Domenica Zemlak,vijayawada,9743,14935629,5896
9-Feb-11,3-May-11,Chennai,Porur,Residential,Bowmer & Kirkland ,1930,Effie Legros,1865,0.25,C,Einar Bayer DVM,jodhpur,2922,7275780,9960
10-Feb-11,4-May-11,Chennai,OMR,Residential,Shepherd,1828,Donny O'Conner,5651,0.5,B,Dessie Leannon DVM,madurai,2887,7644776,5296
11-Feb-11,5-May-11,KOLKATA,New Alipore,Commercial,VolkerWessels UK,1884,Gregorio Rolfson,8564,0.2,E,Alicia Feeney,raipur,5136,8025514,7813
12-Feb-11,6-May-11,KOLKATA,Salt Lake,Commercial,Miller,1973,Ms. Rickey Windler,8732,0.72,D,Camron Jones,kota,3509,24213784,9584
13-Feb-11,7-May-11,KOLKATA,Dum Dum,Commercial,Morrison Utility Services ,1944,Nelson Johnson,2972,0.24,B,King O'Reilly,guwahati,2815,4334650,6416
14-Feb-11,8-May-11,KOLKATA,Tollygunge,Commercial,Lend Lease,1959,Fritz Schmeler,7125,0.37,D,Mr. Abner Jacobs,chandigarh,2937,6262594,5763
15-Feb-11,9-May-11,KOLKATA,Ballygunge,Commercial,Imtech,1996,Greg Pfannerstill,1528,0.93,A,Eleanora Kirlin,solapur,7013,53213732,8159
16-Feb-11,10-May-11,KOLKATA,New Alipore,Residential,J Murphy,1957,Tabitha Stamm,5579,0.43,E,Mr. Quinten Reichel,hubballi-dharwad,4852,14510634,6955
3-Mar-11,25-May-11,KOLKATA,Salt Lake,Residential,NG Bailey,1940,Alize Jaskolski MD,2246,0.04,C,Tommie Glover,bareilly,5372,1520276,7075
4-Mar-11,26-May-11,KOLKATA,Dum Dum,Residential,SSE Contracting,1880,Watson Wyman,5729,0.25,D,Maryse Hickle,morababad,3219,5695216,7077
5-Mar-11,27-May-11,KOLKATA,Tollygunge,Residential,Mclaren,1862,Steve Guªann,5661,0.3,C,Ms. Graham Donnelly,mysore,2701,6588549,8131
6-Mar-11,28-May-11,KOLKATA,Ballygunge,Residential,Emcor,1827,Adrain Corkery,6375,0.45,D,Evelyn Dickinson,gurgaon,6853,22206804,7201
7-Mar-11,29-May-11,PUNE,Aundh,Commercial,Renew Holdings ,1815,Jefferey Gaylord V,6423,0.93,C,Carson Pacocha II,aligarh,5863,38724294,7102
8-Mar-11,30-May-11,PUNE,Kalyani Nagar,Commercial,Sisk,1890,Jovany Tillman III,2307,0.09,E,Florida Bernhard,jalandhar,6587,3215510,5424
9-Mar-11,31-May-11,PUNE,Hinjewadi,Commercial,Enserve (Spice),1932,Mikel Emard,4343,0.47,B,Geovanny Murphy IV,tiruchirapalli,3466,11657267,7156
10-Mar-11,1-Jun-11,PUNE,Koregaon Park,Commercial,Northstone NI,1938,Asa Bechtelar,6450,0.59,A,Wendell Kshlerin,bhubaneshwar,7368,24083045,5540
11-Mar-11,2-Jun-11,PUNE,Magarpatta,Commercial,Seddon ,1846,Sincere Wisozk,3997,0.11,D,Kelly Pfeffer,salem,4707,4554305,8796
12-Mar-11,3-Jun-11,PUNE,Aundh,Residential,Geoffrey Osborne,1957,Green Kuhlman,3925,0.33,E,Bethel Lakin,mira-bhayandar,6669,20335115,9240
13-Mar-11,4-Jun-11,PUNE,Kalyani Nagar,Residential,Keller,1866,Lavonne Hudson,6649,0.78,A,Emmanuel Prohaska,trivandrum,7351,53754188,9375
14-Mar-11,5-Jun-11,PUNE,Hinjewadi,Residential,ISG,1924,Delta Durgan,6405,0.56,D,Kelli Carter,bhiwandi,2905,14319094,8802
28-Nov-11,19-Feb-12,PUNE,Koregaon Park,Residential,Wates,1804,Florian D'Amore,2543,0.5,E,Miss Frankie Weber,saharanpur,7736,34448408,8906
29-Nov-11,20-Feb-12,PUNE,Magarpatta,Residential,Amey UK,1917,Jonathon Sanford,1323,0.6,D,Eula Kreiger,gorakhpur,5273,30552817,9657
30-Nov-11,21-Feb-12,Chennai,T-Nagar,Commercial,Enterprise,1954,Polly Brakus,9410,0.87,C,Lizzie Deckow,guntur,12628,80222401,7302
1-Dec-11,22-Feb-12,Chennai,Anna Nagar,Commercial,Vinci UK,1808,Camron Rowe I,5160,0.58,B,Brook Reinger,bikaner,21639,107583915,8572
2-Dec-11,23-Feb-12,Chennai,Adyar,Commercial,Skanska,1904,Connor Wyman,2574,0.37,A,Jaeden Hayes,amravati,21629,47840320,5978
3-Dec-11,24-Feb-12,Chennai,Porur,Commercial,Willmott Dixon ,1863,Lester Ryan,5982,0.67,D,Allene Vandervort,noida,4964,23849885,7171
4-Dec-11,25-Feb-12,Chennai,OMR,Commercial,Bouygues & Subsidiaries,1911,Viola Murazik,3761,0.92,E,Brayan Dibbert,jamshedpur,3264,22095191,7358
5-Dec-11,26-Feb-12,Chennai,T-Nagar,Residential,Mace,1897,Coy Block,8200,0.86,B,Jermain Keebler,bhilai,9911,48421776,5681
6-Dec-11,27-Feb-12,Chennai,Anna Nagar,Residential,Costain,1949,Joany Littel,7859,0.64,A,Jadyn Blick,warangal,8660,35360512,6380
7-Dec-11,28-Feb-12,Chennai,Adyar,Residential,Sir Robert McAlpine ,1836,Nedra Zieme,5965,0.35,E,Bridie Leannon,cuttack,9816,33287528,9689
8-Dec-11,29-Feb-12,Chennai,Porur,Residential,Mears,1824,Orion Nicolas,5484,0.41,B,Providenci Howe,firozabad,4368,9697615,5415
9-Dec-11,1-Mar-12,Chennai,OMR,Residential,Lakeside 1 (Keepmoat),1944,Jacinthe Stehr,5581,0.26,D,Ms. Constantin Emard,kochi,3564,8096980,8738
10-Dec-11,2-Mar-12,DELHI,Mayur Vihar,Commercial,Bowmer & Kirkland ,1930,Effie Legros,1865,0.25,C,Michale Reichel,bhavnagar,10000,19955000,7982
11-Dec-11,3-Mar-12,DELHI,Chanakyapuri,Commercial,Shepherd,1828,Donny O'Conner,5651,0.5,B,Mariano O'Connell,dehradun,60000,297210000,9907
12-Dec-11,4-Mar-12,DELHI,Vasant Kunj,Commercial,VolkerWessels UK,1884,Gregorio Rolfson,8564,0.2,E,Dr. Wayne Padberg,durgapur,17300,30406480,8788
13-Dec-11,5-Mar-12,DELHI,Saket,Commercial,Miller,1973,Ms. Rickey Windler,8732,0.72,D,Lukas Klein,asansol,2100,14114520,9335
14-Dec-11,6-Mar-12,DELHI,Pithampura,Commercial,Morrison Utility Services ,1944,Nelson Johnson,2972,0.24,B,Granville Gleichner,nanded,31000,66171360,8894
15-Dec-11,7-Mar-12,DELHI,Mayur Vihar,Residential,Lend Lease,1959,Fritz Schmeler,7125,0.37,D,Aurelie Torp,kolhapur,9000,19187460,5762
16-Dec-11,8-Mar-12,DELHI,Chanakyapuri,Residential,Imtech,1996,Greg Pfannerstill,1528,0.93,A,Kirsten Auer,ajmer,5800,41997684,7786
17-Dec-11,9-Mar-12,DELHI,Vasant Kunj,Residential,J Murphy,1957,Tabitha Stamm,5579,0.43,E,Colton Nolan,gulbarga,16000,36470880,5301
18-Dec-11,10-Mar-12,DELHI,Saket,Residential,NG Bailey,1940,Alize Jaskolski MD,2246,0.04,C,Mr. Percy Keebler,jamnagar,18900,4142880,5480
19-Dec-11,11-Mar-12,DELHI,Pithampura,Residential,SSE Contracting,1880,Watson Wyman,5729,0.25,D,Ms. Esperanza Haag,ujjain,30500,42661875,5595
20-Dec-11,12-Mar-12,HYDERABAD,KUKATPALLY,Commercial,Mclaren,1862,Steve Guªann,5661,0.3,C,Alexandria Yost,loni,2823,4600361,5432
21-Dec-11,13-Mar-12,HYDERABAD,JUBLIEE HILLS,Commercial,Jain Builders,2005,Mr.Sandheep Mehta,775,0.77,E,Hester Willms IV,siliguri,8578,45039904,6819
22-Dec-11,14-Mar-12,HYDERABAD,BANJARA HILLS,Commercial,Mantri Group,1999,Sushil Mantri,5464,0.94,D,Casper Hamill,jhansi,98839,677861583,7296
23-Dec-11,15-Mar-12,HYDERABAD,KONDAPUR,Commercial,DLF,1946,T.C.Goyal,7542,0.29,E,Murl Cruickshank,ulhasnagar,24509,50762551,7142
24-Dec-11,16-Mar-12,HYDERABAD,MIYAPUR,Commercial,Aaryan Estates,2006,Aryan Patel,5336,0.21,B,Dr. Yesenia Hodkiewicz,nellore,2698,5583646,9855
25-Dec-11,17-Mar-12,HYDERABAD,KUKATPALLY,Residential,Larsen & Toubro,1938,K.Venkataraman,6800,0.29,E,Ayden Schultz,jammu,2035,5418757,9182
26-Dec-11,18-Mar-12,HYDERABAD,JUBLIEE HILLS,Residential,GMR Group,1978,Gandhi Mallikarjuna Rao,1550,0.8,D,Hallie Yost,sangli-miraj & kupwad,4846,28029264,7230
27-Dec-11,19-Mar-12,HYDERABAD,BANJARA HILLS,Residential,Arun Excello,1987,Sriram P,1255,0.15,E,Nels Bahringer,belgaum,40056,44384051,7387
28-Dec-11,20-Mar-12,HYDERABAD,KONDAPUR,Residential,Manjeera,1985,Yoganand,450,0.32,B,Clay Lang,mangalore,3173,5316425,5236
27-Jan-12,19-Apr-12,HYDERABAD,MIYAPUR,Residential,Amrapalli Group,1973,Dr.Anil Kumar Sharma,1023,0.51,A,Agnes Durgan,ambattur,2354,10429091,8687
28-Jan-12,20-Apr-12,BANGALORE,INDIRANAGAR,Commercial,Hiranandhani Developers,1980,Dr.RL Bhatia,1600,0.04,C,Davion Zieme,tirunelveli,11784,4624042,9810
29-Jan-12,21-Apr-12,BANGALORE,JAYANAGAR,Commercial,Jain Builders,2005,Mr.Sandheep Mehta,775,0.77,E,Zena Cronin,melagaon,12455,66269319,6910
30-Jan-12,22-Apr-12,BANGALORE,FRAZER TOWN,Commercial,Mantri Group,1999,Sushil Mantri,5464,0.94,D,Dena Stokes MD,gaya,5977,31648335,5633
31-Jan-12,23-Apr-12,BANGALORE,HEBBAL,Commercial,Larsen & Toubro,1938,K.Venkataraman,6800,0.29,E,Mrs. Jamie Rath,jalgaon,4818,7785310,5572
1-Feb-12,24-Apr-12,DELHI,Saket,Commercial,Larsen & Toubro,1939,K.Venkataraman,6800,0.29,E,Hunter Jones,udaipur,2200,4763946,7467
2-Feb-12,25-Apr-12,DELHI,Pithampura,Commercial,Larsen & Toubro,1940,K.Venkataraman,6800,0.29,E,Adella Macejkovic,maheshtala,31200,55853304,6173
3-Feb-12,26-Apr-12,DELHI,Mayur Vihar,Residential,Larsen & Toubro,1941,K.Venkataraman,6800,0.29,E,Wendell Bergstrom,tirupur,8500,23501310,9534
4-Feb-12,27-Apr-12,DELHI,Chanakyapuri,Residential,Larsen & Toubro,1942,K.Venkataraman,6800,0.29,E,Tyreek Kihn,davanagere,50000,114492000,7896
5-Feb-12,28-Apr-12,DELHI,Vasant Kunj,Residential,Larsen & Toubro,1943,K.Venkataraman,6800,0.29,E,Hailie Borer,kozhikode,16100,45592785,9765
6-Feb-12,29-Apr-12,DELHI,Saket,Residential,Larsen & Toubro,1944,K.Venkataraman,6800,0.29,E,Stephanie Kiehn,akola,18700,45113937,8319
7-Feb-12,30-Apr-12,DELHI,Pithampura,Residential,GMR Group,1978,Gandhi Mallikarjuna Rao,1550,0.8,D,Hosea Casper,kurnool,31000,194580800,7846
8-Feb-12,1-May-12,HYDERABAD,KUKATPALLY,Commercial,Arun Excello,1987,Sriram P,1255,0.15,E,Christelle Corwin,rajpur sonarpur,3102,3430657,7373
9-Feb-12,2-May-12,HYDERABAD,JUBLIEE HILLS,Commercial,Manjeera,1985,Yoganand,450,0.32,B,Ambrose Daniel,bokaro,9448,29486830,9753
10-Feb-12,3-May-12,HYDERABAD,BANJARA HILLS,Commercial,Amrapalli Group,1973,Dr.Anil Kumar Sharma,1023,0.51,A,Aliyah Keebler,south dumdum,77475,328228261,8307
11-Feb-12,4-May-12,HYDERABAD,KONDAPUR,Commercial,Hiranandhani Developers,1980,Dr.RL Bhatia,1600,0.04,C,Liliane Huels I,bellary,23075,8662355,9385
12-Feb-12,5-May-12,HYDERABAD,MIYAPUR,Commercial,Jain Builders,2005,Mr.Sandheep Mehta,775,0.77,E,Justina Carter,patiala,2700,15457365,7435
13-Feb-12,6-May-12,HYDERABAD,KUKATPALLY,Residential,Mantri Group,1999,Sushil Mantri,5464,0.94,D,Joshua Metz,gopalpur,2650,14333214,5754
14-Feb-12,7-May-12,HYDERABAD,JUBLIEE HILLS,Residential,DLF,1946,T.C.Goyal,7542,0.29,E,Evie Corkery,agartala,4828,11410978,8150
15-Feb-12,8-May-12,HYDERABAD,BANJARA HILLS,Residential,Aaryan Estates,2006,Aryan Patel,5336,0.21,B,Wilson Koelpin IV,bhagalpur,36014,71167265,9410
15-Mar-12,6-Jun-12,HYDERABAD,KONDAPUR,Residential,Unitech,1972,Ramesh Chandra,1472,0.59,A,Michelle Carter,muzaffarnagar,3377,17276361,8671
16-Mar-12,7-Jun-12,HYDERABAD,MIYAPUR,Residential,Adithya Birla Group,1857,Dr.Santrupt B. Misra,136000,0.75,E,Daphne Trantow,bhatpara,2354,11955966,6772
