Development_Start_Date,Purchased_Date,City,Locality,Property_Type,Developer_Name,Year_Of_Esablishment,CEO,Number_Of_Employees,Service_Amount,Rating,Investor_Name,City_Investors,sq-ft_cost,Purchase_Amount,Area_Purchased
20-Sep-12,27-Oct-12,BANGALORE,FRAZER TOWN,Commercial,City Building (Glasgow),1918,Casimir Ritchie V,1315,0.5,C,Graham Hilpert,durgapur,8304,27041976,6513
22-Sep-12,29-Oct-12,MUMBAI,JUHU,Commercial,Dawnus,1964,Dale Turcotte I,8295,0.72,D,Kirsten Abbott,imphal,29681,115442469,5402
26-Sep-12,2-Nov-12,MUMBAI,AIROLI,Commercial,William Hare,1969,Tiffany Hudson,6016,0.37,A,Kenyon Senger,ratlam,22333,62436815,7556
7-Oct-12,13-Nov-12,MUMBAI,CHEMBUR,Residential,McNicholas Construction,1872,Arnold Weissnat DVM,7089,0.71,D,Ciara Shanahan,hapur,15320,65970218,6065
8-Oct-12,14-Nov-12,MUMBAI,VILE PARLE,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Jose Oberbrunner,anantapur,21647,120012700,7492
9-Oct-12,15-Nov-12,MUMBAI,VASAI,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Sasha Ondricka,arrah,4457,31349201,9505
13-Oct-12,19-Nov-12,MUMBAI,JUHU,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Winifred Barton,karimnagar,31212,188470541,8160
18-Oct-12,24-Nov-12,MUMBAI,AIROLI,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Mr. Alyson Herman,etawah,20255,103766770,6923
19-Oct-12,25-Nov-12,DELHI,Mayur Vihar,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Jed Champlin,ambernath,9700,50949444,7098
22-Oct-12,28-Nov-12,DELHI,Chanakyapuri,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Mrs. Salma Williamson,north dumdum,53000,266068480,6784
17-Nov-12,24-Dec-12,DELHI,Vasant Kunj,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Israel Ruecker,bharatpur,15700,79327704,6828
18-Nov-12,25-Dec-12,DELHI,Saket,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Kelvin Zieme,begusarai,17000,65906620,5239
5-Mar-13,11-Apr-13,DELHI,Pithampura,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Sydnee Smitham,new delhi,33700,174541062,6999
7-Mar-13,13-Apr-13,DELHI,Mayur Vihar,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Rogelio Corkery,gandhidham,11500,65782300,7730
8-Mar-13,14-Apr-13,DELHI,Chanakyapuri,Residential,T Clarke,1907,Wilson Botsford,4465,0.08,D,Alta Keebler,baranagar,53000,35666880,8412
9-Mar-13,15-Apr-13,DELHI,Vasant Kunj,Residential,Buckingham ,1914,Roger Rempel,2994,0.69,E,Ezequiel Harber,thiruvittiyur,14900,82350810,8010
13-Mar-13,19-Apr-13,DELHI,Saket,Residential,Eric Wright Group,1902,Wava Considine,8444,0.21,B,Courtney Runolfsdottir,puducherry,17500,28551075,7769
18-Mar-13,24-Apr-13,DELHI,Pithampura,Residential,SGN Contracting,1960,Kasandra Braun,1617,0.7,A,Gwendolyn Connelly,sikar,33430,187722822,8022
2-Apr-13,9-May-13,DELHI,Mayur Vihar,Residential,Carey Group ,1938,Melvina Veum,2757,0.88,D,Ms. Burdette Bergnaum,thoothukudi,11500,67298000,6650
7-Sep-13,14-Oct-13,DELHI,Chanakyapuri,Residential,Malcolm Group,1962,Demond Ward,3028,0.84,E,Kelvin Harris,rewa,53000,235599840,5292
11-Sep-13,18-Oct-13,DELHI,Vasant Kunj,Residential,United House,1959,Estel Botsford,1728,0.64,B,Dalton Kreiger,mirzapur,16900,105812928,9783
15-Sep-13,22-Oct-13,DELHI,Saket,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Tanya Tromp,raichur,17000,95519940,7593
26-Sep-13,2-Nov-13,DELHI,Pithampura,Residential,Malcolm Group,1962,Demond Ward,3028,0.84,E,Berta Stehr,pali,31000,238135800,9145
27-Sep-13,3-Nov-13,HYDERABAD,KUKATPALLY,Commercial,United House,1959,Estel Botsford,1728,0.64,B,Declan Bartoletti,ramagundam,3168,13201183,6511
29-Sep-13,5-Nov-13,HYDERABAD,JUBLIEE HILLS,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Marley Bradtke,vizianagaram,11614,61948147,7208
2-Oct-13,8-Nov-13,HYDERABAD,BANJARA HILLS,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Luciano Stiedemann,katihar,77845,572769498,9943
8-Oct-13,14-Nov-13,HYDERABAD,KONDAPUR,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Daphne Fadel,haridwar,44818,289301086,8723
11-Oct-13,17-Nov-13,HYDERABAD,BANJARA HILLS,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Marietta Feil,sri ganganagar,77845,295688005,5133
18-Oct-13,24-Nov-13,HYDERABAD,KONDAPUR,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Mrs. Ova Fritsch,karawat nagar,44818,273249071,8239
17-Nov-13,24-Dec-13,HYDERABAD,MIYAPUR,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Reyna Muller,nagercoil,3270,23060694,9530
18-Nov-13,25-Dec-13,HYDERABAD,KUKATPALLY,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Charley Sanford,mango,2145,7984119,5030
12-Jun-11,19-Jul-11,MUMBAI,CHEMBUR,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Aurelia Cartwright,bulandshahr,13908,82654410,8031
13-Jun-11,20-Jul-11,MUMBAI,VILE PARLE,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Creola Bergnaum,thanjavur,18875,101892913,7295
14-Jun-11,21-Jul-11,MUMBAI,VASAI,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Christa Bogisich,mumbai,3711,25547340,9303
15-Jun-11,22-Jul-11,MUMBAI,JUHU,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,General Metz,delhi,26522,177500076,9044
16-Jun-11,23-Jul-11,MUMBAI,AIROLI,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Taryn Adams,bangalore,18525,116234372,8479
17-Jun-11,24-Jul-11,DELHI,Mayur Vihar,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Jamie Cremin,hyderabad,9800,54933900,7575
18-Jun-11,25-Jul-11,DELHI,Chanakyapuri,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Casper McCullough,ahmedabad,48000,276736320,7791
19-Jun-11,26-Jul-11,DELHI,Vasant Kunj,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Ms. Celine Schulist,chennai,16900,113829612,9102
20-Jun-11,27-Jul-11,DELHI,Saket,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Dawson Green,kolkata,12800,93763328,9899
21-Jun-11,28-Jul-11,DELHI,Pithampura,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Angus Kuhn,surat,21000,109867800,7070
22-Jun-11,29-Jul-11,DELHI,Mayur Vihar,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Gene Bayer,pune,9000,53985960,8106
23-Jun-11,30-Jul-11,DELHI,Chanakyapuri,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Felipa Dare,jaipur,47890,196010897,5531
24-Jun-11,31-Jul-11,DELHI,Vasant Kunj,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Krystina Guªann,lucknow,15300,59417856,5248
25-Jun-11,1-Aug-11,DELHI,Saket,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Melba Gusikowski,kanpur,11600,66448744,7741
26-Jun-11,2-Aug-11,DELHI,Pithampura,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Giovanna O'Conner,nagpur,20300,146885116,9778
27-Jun-11,3-Aug-11,HYDERABAD,KUKATPALLY,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Russell Collier,indore,3045,16460357,7305
28-Jun-11,4-Aug-11,MUMBAI,CHEMBUR,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Allene Hansen,thane,13538,82429091,8228
29-Jun-11,5-Aug-11,MUMBAI,VILE PARLE,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Raoul Mohr I,bhopal,20091,113289131,7620
30-Jun-11,6-Aug-11,MUMBAI,VASAI,Commercial,T Clarke,1907,Wilson Botsford,4465,0.08,D,Mr. Freddie Johns,vishakapatnam,3643,1791190,6146
1-Jul-11,7-Aug-11,MUMBAI,JUHU,Commercial,Buckingham ,1914,Roger Rempel,2994,0.69,E,Ewald Monahan IV,pimpri-chinchwad,24714,130162954,7633
2-Jul-11,8-Aug-11,MUMBAI,AIROLI,Commercial,Eric Wright Group,1902,Wava Considine,8444,0.21,B,Rene Harber,patna,20522,32783279,7607
3-Jul-11,9-Aug-11,MUMBAI,CHEMBUR,Residential,SGN Contracting,1960,Kasandra Braun,1617,0.7,A,Gaetano Ullrich DVM,vadodra,13908,89246245,9167
4-Jul-11,10-Aug-11,MUMBAI,VILE PARLE,Residential,Midas,1984,Elta Cartwright,8927,0.61,D,Berenice Labadie,ghaziabad,18875,94873300,8240
5-Jul-11,11-Aug-11,MUMBAI,VASAI,Residential,City Building (Glasgow),1918,Casimir Ritchie V,1315,0.5,C,Jeffry Fahey,ludhiana,3711,16664246,8981
6-Jul-11,12-Aug-11,MUMBAI,JUHU,Residential,Dawnus,1964,Dale Turcotte I,8295,0.72,D,Miss Hermina Erdman,agra,26522,123149072,6449
7-Jul-11,13-Aug-11,MUMBAI,AIROLI,Residential,William Hare,1969,Tiffany Hudson,6016,0.37,A,Mrs. Hermann Kunze,nashik,18525,63216748,9223
8-Jul-11,14-Aug-11,DELHI,Mayur Vihar,Commercial,McNicholas Construction,1872,Arnold Weissnat DVM,7089,0.71,D,Matilda Dibbert,faridabad,9800,54070618,7771
9-Jul-11,15-Aug-11,DELHI,Chanakyapuri,Commercial,ESH Holdings,1849,Miss Kaci Hodkiewicz,7219,0.61,C,Julius Zemlak,meerut,48000,213275520,7284
10-Jul-11,16-Aug-11,KOLKATA,Tollygunge,Residential,North Midland Construction,1857,Haleigh DuBuque V,6986,0.27,B,Ericka West,rajkot,3094,6794146,8133
11-Jul-11,17-Aug-11,KOLKATA,Ballygunge,Residential,Ogilvie Group,1862,Gisselle Yost Jr.,9196,0.82,D,Lloyd Strosin DDS,kalyan-dombivali,7330,50152446,8344
12-Jul-11,18-Aug-11,PUNE,Aundh,Commercial,Barr ,1841,Rosalinda Pacocha,2233,0.52,B,Tyrell Feeney I,vasai-virar,5706,27724769,9344
13-Jul-11,19-Aug-11,PUNE,Kalyani Nagar,Commercial,Forth Holdings,1915,Johnny Pagac,9881,0.4,D,Weston Shields,varanasi,6123,13835531,5649
14-Jul-11,20-Aug-11,PUNE,Hinjewadi,Commercial,Bechtel,1809,Rafaela Hintz DVM,1909,0.28,E,Lenny Johnson,srinagar,3930,9960821,9052
15-Jul-11,21-Aug-11,PUNE,Koregaon Park,Commercial,Longcross,1961,Malachi Larson,8600,0.28,D,Kiarra Spinka,aurangabad,7144,17452792,8725
16-Jul-11,22-Aug-11,PUNE,Magarpatta,Commercial,Higgins ,1840,Joshua Dickens,2322,0.07,C,Amara Adams I,dhanbad,4528,1609523,5078
17-Jul-11,23-Aug-11,PUNE,Aundh,Residential,Carey Group ,1938,Melvina Veum,2757,0.88,D,Vicente Rutherford,amritsar,7104,38859448,6216
18-Jul-11,24-Aug-11,PUNE,Kalyani Nagar,Residential,Malcolm Group,1962,Demond Ward,3028,0.84,E,Magdalen Bechtelar,navi mumbai,6682,31970964,5696
19-Jul-11,25-Aug-11,PUNE,Hinjewadi,Residential,United House,1959,Estel Botsford,1728,0.64,B,Jorge Schamberger DVM,allahabad,3518,18187779,8078
20-Jul-11,26-Aug-11,PUNE,Koregaon Park,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Jessyca Pacocha,ranchi,6681,45083789,9119
21-Jul-11,27-Aug-11,PUNE,Magarpatta,Residential,T Clarke,1907,Wilson Botsford,4465,0.08,D,Cedrick Hoeger,howrah,4063,2323711,7149
22-Jul-11,28-Aug-11,Chennai,T-Nagar,Commercial,Buckingham ,1914,Roger Rempel,2994,0.69,E,Demond Prohaska,coimbatore,9308,35850507,5582
15-Oct-12,21-Nov-12,Chennai,Anna Nagar,Commercial,Eric Wright Group,1902,Wava Considine,8444,0.21,B,Cierra Wiegand,jabalpur,22628,35140153,7395
18-Oct-12,24-Nov-12,Chennai,Adyar,Commercial,SGN Contracting,1960,Kasandra Braun,1617,0.7,A,Ms. Zane Powlowski,gwalior,24392,104068468,6095
19-Oct-12,25-Nov-12,Chennai,Porur,Commercial,Midas,1984,Elta Cartwright,8927,0.61,D,Arjun Schultz,vijayawada,5197,31571723,9959
20-Oct-12,26-Nov-12,Chennai,OMR,Commercial,City Building (Glasgow),1918,Casimir Ritchie V,1315,0.5,C,Mona Mills,jodhpur,3718,12154142,6538
21-Oct-12,27-Nov-12,Chennai,T-Nagar,Residential,Dawnus,1964,Dale Turcotte I,8295,0.72,D,Katelyn Fadel,madurai,10501,61506457,8135
22-Oct-12,28-Nov-12,Chennai,Anna Nagar,Residential,William Hare,1969,Tiffany Hudson,6016,0.37,A,Bernadine Tremblay,raipur,10233,21361797,5642
23-Oct-12,29-Nov-12,Chennai,Adyar,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Ozella Kertzmann DDS,kota,10588,46180197,5894
24-Oct-12,30-Nov-12,Chennai,Porur,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Olen Wiegand,guwahati,4739,20672940,5895
25-Oct-12,1-Dec-12,Chennai,OMR,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Mr. Edwina Blanda,chandigarh,4526,17168204,5126
26-Oct-12,2-Dec-12,KOLKATA,New Alipore,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Virginia Sauer,solapur,6073,37273402,8294
27-Oct-12,3-Dec-12,KOLKATA,Salt Lake,Commercial,T Clarke,1907,Wilson Botsford,4465,0.08,D,Frances Hamill,hubballi-dharwad,6099,4185866,8579
15-Nov-12,22-Dec-12,KOLKATA,Dum Dum,Commercial,Buckingham ,1914,Roger Rempel,2994,0.69,E,Dr. Lauriane Balistreri,bareilly,3071,10982725,5183
16-Nov-12,23-Dec-12,KOLKATA,Tollygunge,Commercial,Eric Wright Group,1902,Wava Considine,8444,0.21,B,Paolo Harber,morababad,4822,9893297,9770
17-Nov-12,24-Dec-12,KOLKATA,Ballygunge,Commercial,SGN Contracting,1960,Kasandra Braun,1617,0.7,A,Jewel Ondricka,mysore,10613,46476450,6256
18-Nov-12,25-Dec-12,KOLKATA,New Alipore,Residential,Midas,1984,Elta Cartwright,8927,0.61,D,Dashawn Kris,gurgaon,5583,24503508,7195
19-Nov-12,26-Dec-12,KOLKATA,Salt Lake,Residential,City Building (Glasgow),1918,Casimir Ritchie V,1315,0.5,C,Dakota Marvin,aligarh,8345,41412063,9925
20-Nov-12,27-Dec-12,KOLKATA,Dum Dum,Residential,Dawnus,1964,Dale Turcotte I,8295,0.72,D,Marisol Bernier,jalandhar,3529,18525556,7291
21-Nov-12,28-Dec-12,KOLKATA,Tollygunge,Residential,William Hare,1969,Tiffany Hudson,6016,0.37,A,Ulices Kassulke MD,tiruchirapalli,4582,13306724,7849
25-Dec-12,31-Jan-13,KOLKATA,Ballygunge,Residential,McNicholas Construction,1872,Arnold Weissnat DVM,7089,0.71,D,Joel Homenick,bhubaneshwar,10597,69287319,9209
26-Dec-12,1-Feb-13,PUNE,Aundh,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Dillon Wisoky,salem,7359,46800002,8594
27-Dec-12,2-Feb-13,PUNE,Kalyani Nagar,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Janiya Durgan,mira-bhayandar,7629,30762112,5449
6-Jan-13,12-Feb-13,PUNE,Hinjewadi,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Miss Jaqueline Windler,trivandrum,4777,33292442,9418
7-Jan-13,13-Feb-13,PUNE,Koregaon Park,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Emanuel Blanda,bhiwandi,9306,51854893,7530
8-Jan-13,14-Feb-13,PUNE,Magarpatta,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Samir Flatley,saharanpur,6480,37618344,7845
9-Jan-13,15-Feb-13,PUNE,Aundh,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Ms. Dedrick Cummerata,gorakhpur,9806,54198350,7469
10-Jan-13,16-Feb-13,PUNE,Kalyani Nagar,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Tiana Eichmann DVM,guntur,8472,32662949,5210
11-Jan-13,17-Feb-13,PUNE,Hinjewadi,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Antwan Mills,bikaner,4359,18915270,5864
12-Apr-11,19-May-11,PUNE,Koregaon Park,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Evelyn Nader,amravati,7025,33457546,6436
13-Apr-11,20-May-11,PUNE,Magarpatta,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Jaime Lebsack,noida,4428,20187872,6161
14-Apr-11,21-May-11,Chennai,T-Nagar,Commercial,T Clarke,1907,Wilson Botsford,4465,0.08,D,Myrna Medhurst I,jamshedpur,8604,5768122,8380
15-Apr-11,22-May-11,Chennai,Anna Nagar,Commercial,Buckingham ,1914,Roger Rempel,2994,0.69,E,Yasmeen Stanton,bhilai,15802,83716152,7678
16-Apr-11,23-May-11,Chennai,Adyar,Commercial,Eric Wright Group,1902,Wava Considine,8444,0.21,B,Orpha Breitenberg,warangal,14206,21962760,7362
17-Apr-11,24-May-11,Chennai,Porur,Commercial,SGN Contracting,1960,Kasandra Braun,1617,0.7,A,Mrs. Ryleigh Walsh,cuttack,4163,15097952,5181
19-Apr-11,26-May-11,Chennai,OMR,Commercial,Carey Group ,1938,Melvina Veum,2757,0.88,D,Brielle Johnson,firozabad,3393,29297062,9812
6-May-11,12-Jun-11,Chennai,T-Nagar,Residential,Malcolm Group,1962,Demond Ward,3028,0.84,E,Aidan Hoppe,kochi,9317,61577171,7868
7-May-11,13-Jun-11,Chennai,Anna Nagar,Residential,United House,1959,Estel Botsford,1728,0.64,B,Eriberto Champlin,bhavnagar,7611,31364627,6439
8-May-11,14-Jun-11,Chennai,Adyar,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Anderson Brakus III,dehradun,9743,48349053,6706
9-May-11,15-Jun-11,Chennai,Porur,Residential,Malcolm Group,1962,Demond Ward,3028,0.84,E,Enoch Schamberger,durgapur,2922,23585098,9609
10-May-11,16-Jun-11,BANGALORE,HEBBAL,Commercial,United House,1959,Estel Botsford,1728,0.64,B,Mr. Janelle Stroman,asansol,3704,17923804,7561
11-May-11,17-Jun-11,BANGALORE,KORAMANGALA,Commercial,United House,1959,Estel Botsford,1728,0.64,B,Kylee Flatley,nanded,8401,53508321,9952
12-May-11,18-Jun-11,BANGALORE,INDIRANAGAR,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Dorcas Miller,kolhapur,9758,70902213,9819
13-May-11,19-Jun-11,BANGALORE,JAYANAGAR,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Mr. Ena Robel,ajmer,6700,48474366,9777
14-May-11,20-Jun-11,BANGALORE,FRAZER TOWN,Residential,United House,1959,Estel Botsford,1728,0.64,B,Jed Moore,gulbarga,6587,23527710,5581
15-May-11,21-Jun-11,BANGALORE,HEBBAL,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Sidney Schoen,jamnagar,3587,26087247,9828
16-May-11,22-Jun-11,BANGALORE,KORAMANGALA,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Florian Yundt,ujjain,6048,24557178,5487
17-May-11,23-Jun-11,MUMBAI,CHEMBUR,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Sabrina Bruen,loni,12984,74069305,7709
5-Jun-11,12-Jul-11,MUMBAI,VILE PARLE,Commercial,T Clarke,1907,Wilson Botsford,4465,0.08,D,Chauncey Wiegand,siliguri,20091,10784849,6710
6-Jun-11,13-Jul-11,MUMBAI,VASAI,Commercial,Buckingham ,1914,Roger Rempel,2994,0.69,E,Ladarius Grady,jhansi,3643,17040169,6779
7-Jun-11,14-Jul-11,MUMBAI,JUHU,Commercial,RGCM,1812,Mrs. Stacy Haag,5351,0.99,D,Winona Thiel,ulhasnagar,24714,122897038,5023
8-Jun-11,15-Jul-11,MUMBAI,AIROLI,Commercial,Lorne Stewart,1916,Lonnie Stroman DDS,4433,0.23,C,Maude Bartell,nellore,20522,33337784,7063
9-Jun-11,16-Jul-11,MUMBAI,CHEMBUR,Residential,GSH Group,1834,Gabriella Schimmel MD,9597,0.97,A,Darrel Bins,jammu,13908,92681521,6870
10-Jun-11,17-Jul-11,MUMBAI,VILE PARLE,Residential,Longcross,1961,Malachi Larson,8600,0.28,D,Erin Mills,sangli-miraj & kupwad,18875,39029725,7385
11-Jun-11,18-Jul-11,MUMBAI,VASAI,Residential,Higgins ,1840,Joshua Dickens,2322,0.07,C,Maya Schuster,belgaum,3711,1427696,5496
12-Jun-11,19-Jul-11,MUMBAI,JUHU,Residential,Carey Group ,1938,Melvina Veum,2757,0.88,D,Camille Rath PhD,mangalore,26522,182537135,7821
13-Jun-11,20-Jul-11,MUMBAI,AIROLI,Residential,Malcolm Group,1962,Demond Ward,3028,0.84,E,Teresa Larkin,ambattur,18525,91514241,5881
14-Jun-11,21-Jul-11,DELHI,Mayur Vihar,Commercial,United House,1959,Estel Botsford,1728,0.64,B,Charlotte Schulist,tirunelveli,9800,49780864,7937
15-Jun-11,22-Jul-11,DELHI,Chanakyapuri,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Alyson Steuber,melagaon,48000,178594560,5028
16-Jun-11,23-Jul-11,DELHI,Vasant Kunj,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Alan Wiegand,gaya,16900,84740656,6776
17-Jun-11,24-Jul-11,DELHI,Saket,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Wilbert Schaefer,jalgaon,12800,90751232,9581
18-Jun-11,25-Jul-11,DELHI,Pithampura,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Jeremie Huel,udaipur,21000,98414820,6333
19-Jun-11,26-Jul-11,DELHI,Mayur Vihar,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Berneice Rippin,maheshtala,9000,51475140,7729
18-Apr-13,25-May-13,DELHI,Chanakyapuri,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Avis Mosciski,tirupur,53000,302699960,7718
3-Jun-13,10-Jul-13,DELHI,Vasant Kunj,Residential,T Clarke,1907,Wilson Botsford,4465,0.08,D,Katelin Bogisich,davanagere,14500,10949240,9439
26-Jun-13,2-Aug-13,DELHI,Saket,Residential,Buckingham ,1914,Roger Rempel,2994,0.69,E,Miss Jordon Torphy,kozhikode,18700,70243932,5444
3-Jul-13,9-Aug-13,DELHI,Pithampura,Residential,Eric Wright Group,1902,Wava Considine,8444,0.21,B,Danial Pollich,akola,32000,66292800,9865
9-Jul-13,15-Aug-13,HYDERABAD,KUKATPALLY,Commercial,SGN Contracting,1960,Kasandra Braun,1617,0.7,A,Kirstin Erdman,kurnool,3136,20156326,9182
12-Jul-13,18-Aug-13,HYDERABAD,JUBLIEE HILLS,Commercial,Midas,1984,Elta Cartwright,8927,0.61,D,Jonathon McGlynn,rajpur sonarpur,11024,37711781,5608
14-Jul-13,20-Aug-13,HYDERABAD,BANJARA HILLS,Commercial,City Building (Glasgow),1918,Casimir Ritchie V,1315,0.5,C,Kaia Koelpin,bokaro,75630,292158690,7726
3-Mar-11,9-Apr-11,HYDERABAD,KONDAPUR,Commercial,Dawnus,1964,Dale Turcotte I,8295,0.72,D,Monserrate Kunze,south dumdum,24079,121774245,7024
4-Oct-11,10-Nov-11,HYDERABAD,BANJARA HILLS,Residential,William Hare,1969,Tiffany Hudson,6016,0.37,A,Trystan Beatty,bellary,4617,16150174,9454
29-Mar-13,5-May-13,HYDERABAD,KONDAPUR,Residential,McNicholas Construction,1872,Arnold Weissnat DVM,7089,0.71,D,Bud Nikolaus,patiala,3447,19990118,8168
9-Jan-11,15-Feb-11,HYDERABAD,MIYAPUR,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Sean Bayer,gopalpur,2842,18298899,8701
24-Jan-11,2-Mar-11,BANGALORE,INDIRANAGAR,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Modesto Murray,agartala,5655,30376737,7259
9-Feb-11,18-Mar-11,BANGALORE,JAYANAGAR,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Ibrahim Weissnat,bhagalpur,95487,656646911,9293
6-Mar-11,12-Apr-11,BANGALORE,FRAZER TOWN,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Damon Quitzon,muzaffarnagar,6359,39875763,8474
8-Mar-11,14-Apr-11,BANGALORE,HEBBAL,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Alicia Kihn,bhatpara,3704,24633008,8987
10-Mar-11,16-Apr-11,BANGALORE,KORAMANGALA,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Bessie Erdman,panihati,8401,43685032,7027
16-Mar-11,22-Apr-11,BANGALORE,INDIRANAGAR,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Ms. Brock Torphy,latur,9758,54554051,7555
10-Apr-11,17-May-11,BANGALORE,JAYANAGAR,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Casandra Goldner,dhule,6700,35132388,7086
9-May-11,15-Jun-11,BANGALORE,FRAZER TOWN,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Verla Kuvalis,rohtak,6587,47003646,9643
9-Jul-11,15-Aug-11,BANGALORE,HEBBAL,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Salvador Blanda I,korba,3910,21046592,7274
13-Jul-11,19-Aug-11,BANGALORE,KORAMANGALA,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Teresa Hahn,bhilwara,5923,33679126,7684
16-Jul-11,22-Aug-11,MUMBAI,CHEMBUR,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Adella Boyle,brahmapur,13538,77420031,7728
24-Jul-11,30-Aug-11,MUMBAI,VILE PARLE,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Garfield Kessler,muzaffarpur,20091,116723486,7851
26-Aug-11,2-Oct-11,MUMBAI,VASAI,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Mertie Hammes,ahmednagar,3879,20210909,7041
30-Aug-11,6-Oct-11,MUMBAI,JUHU,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Woodrow Thompson Sr.,mathura,24688,105942627,5799
19-Sep-11,26-Oct-11,MUMBAI,AIROLI,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Beverly Feeney,kollam,20500,137364350,9055
25-Sep-11,1-Nov-11,MUMBAI,CHEMBUR,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Jacques Towne,avadi,13923,58407820,5669
12-Dec-12,18-Jan-13,MUMBAI,VILE PARLE,Residential,T Clarke,1907,Wilson Botsford,4465,0.08,D,Jasmin Watsica II,rajamundry,22109,15646097,8846
